"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"COL","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"EST","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"EST","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"EST","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"IND","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"IND","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"IND","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"IND","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"IND","GRADRATE","P_SRY_NTRY","PC","A","2013",1.1,
"IND","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",0.6,
"IND","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",1.6,
"IND","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"ISR","GRADRATE","P_SRY_NTRY","PC","A","2015",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"ISR","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"ISR","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",,"M"
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2010",3.1,
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2011",3.1,
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2012",5.2,
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2013",5.9,
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2014",7.1,
"LVA","GRADRATE","P_SRY_NTRY","PC","A","2015",8.5,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",2.2,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",2.2,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",3.6,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",4.7,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",4.3,
"LVA","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",5.5,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",4,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",4.1,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",6.8,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",7.2,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",9.9,
"LVA","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",11.5,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2005",7,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2010",11.6,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2011",7.6,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2012",4.6,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2013",6,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2014",4.9,
"RUS","GRADRATE","P_SRY_NTRY","PC","A","2015",4.4,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",7.1,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",13.1,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",8.1,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",5.1,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",5.8,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",5.1,
"RUS","GRADRATE","P_SRY_NTRY_MEN","PC","A","2015",4.9,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",7,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",9.9,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",7.1,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",4,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",6.1,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",4.7,
"RUS","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2015",3.8,
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"SAU","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"SAU","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"SAU","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2013",,"M"
"ZAF","GRADRATE","P_SRY_NTRY","PC","A","2014",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2013",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_MEN","PC","A","2014",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2005",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2010",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2011",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2012",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2013",,"M"
"ZAF","GRADRATE","P_SRY_NTRY_WOMEN","PC","A","2014",,"M"
"AUS","GRADRATE","TRY","PC","A","2005",52.2,
"AUS","GRADRATE","TRY","PC","A","2010",62.2,
"AUS","GRADRATE","TRY","PC","A","2011",66.7,
"AUS","GRADRATE","TRY","PC","A","2012",68.4,
"AUS","GRADRATE","TRY","PC","A","2013",74.5,
"AUS","GRADRATE","TRY","PC","A","2014",75.2,
"AUS","GRADRATE","TRY","PC","A","2015",76.1,
"AUS","GRADRATE","TRY_MEN","PC","A","2005",47.2,
"AUS","GRADRATE","TRY_MEN","PC","A","2010",54.7,
"AUS","GRADRATE","TRY_MEN","PC","A","2011",57.8,
"AUS","GRADRATE","TRY_MEN","PC","A","2012",58.7,
"AUS","GRADRATE","TRY_MEN","PC","A","2013",63.4,
"AUS","GRADRATE","TRY_MEN","PC","A","2014",64.2,
"AUS","GRADRATE","TRY_MEN","PC","A","2015",65.4,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2005",57.4,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2010",70.1,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2011",76,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2012",78.4,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2013",85.9,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2014",86.7,
"AUS","GRADRATE","TRY_WOMEN","PC","A","2015",87.3,
"AUT","GRADRATE","TRY","PC","A","2005",,"M"
"AUT","GRADRATE","TRY","PC","A","2010",46.2,
"AUT","GRADRATE","TRY","PC","A","2011",47.4,
"AUT","GRADRATE","TRY","PC","A","2012",50.7,
"AUT","GRADRATE","TRY","PC","A","2013",52.7,
"AUT","GRADRATE","TRY","PC","A","2014",50.4,
"AUT","GRADRATE","TRY","PC","A","2015",49.3,
"AUT","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"AUT","GRADRATE","TRY_MEN","PC","A","2010",41.7,
"AUT","GRADRATE","TRY_MEN","PC","A","2011",42.2,
"AUT","GRADRATE","TRY_MEN","PC","A","2012",43.9,
"AUT","GRADRATE","TRY_MEN","PC","A","2013",44.7,
"AUT","GRADRATE","TRY_MEN","PC","A","2014",42.7,
"AUT","GRADRATE","TRY_MEN","PC","A","2015",41.9,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"AUT","GRADRATE","TRY_WOMEN","PC","A","2010",50.9,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2011",53,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2012",57.9,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2013",61,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2014",58.5,
"AUT","GRADRATE","TRY_WOMEN","PC","A","2015",57,
"BEL","GRADRATE","TRY","PC","A","2005",,"M"
"BEL","GRADRATE","TRY","PC","A","2010",,"M"
"BEL","GRADRATE","TRY","PC","A","2011",,"M"
"BEL","GRADRATE","TRY","PC","A","2012",,"M"
"BEL","GRADRATE","TRY","PC","A","2013",,"M"
"BEL","GRADRATE","TRY","PC","A","2014",,"M"
"BEL","GRADRATE","TRY","PC","A","2015",42.6,
"BEL","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"BEL","GRADRATE","TRY_MEN","PC","A","2015",33.2,
"BEL","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"BEL","GRADRATE","TRY_WOMEN","PC","A","2015",52.3,
"CAN","GRADRATE","TRY","PC","A","2005",,"M"
"CAN","GRADRATE","TRY","PC","A","2010",,"M"
"CAN","GRADRATE","TRY","PC","A","2011",,"M"
"CAN","GRADRATE","TRY","PC","A","2012",,"M"
"CAN","GRADRATE","TRY","PC","A","2013",,"M"
"CAN","GRADRATE","TRY","PC","A","2014",,"M"
"CAN","GRADRATE","TRY","PC","A","2015",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"CAN","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"CAN","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"CZE","GRADRATE","TRY","PC","A","2005",,"M"
"CZE","GRADRATE","TRY","PC","A","2010",,"M"
"CZE","GRADRATE","TRY","PC","A","2011",,"M"
"CZE","GRADRATE","TRY","PC","A","2012",,"M"
"CZE","GRADRATE","TRY","PC","A","2013",46.3,
"CZE","GRADRATE","TRY","PC","A","2014",44,
"CZE","GRADRATE","TRY","PC","A","2015",41.1,
"CZE","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"CZE","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"CZE","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"CZE","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"CZE","GRADRATE","TRY_MEN","PC","A","2013",33.3,
"CZE","GRADRATE","TRY_MEN","PC","A","2014",32,
"CZE","GRADRATE","TRY_MEN","PC","A","2015",29.7,
"CZE","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"CZE","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"CZE","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"CZE","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"CZE","GRADRATE","TRY_WOMEN","PC","A","2013",59.9,
"CZE","GRADRATE","TRY_WOMEN","PC","A","2014",56.5,
"CZE","GRADRATE","TRY_WOMEN","PC","A","2015",52.9,
"DNK","GRADRATE","TRY","PC","A","2005",53.2,
"DNK","GRADRATE","TRY","PC","A","2010",58.1,
"DNK","GRADRATE","TRY","PC","A","2011",57.4,
"DNK","GRADRATE","TRY","PC","A","2012",57.2,
"DNK","GRADRATE","TRY","PC","A","2013",62.4,
"DNK","GRADRATE","TRY","PC","A","2014",64.3,
"DNK","GRADRATE","TRY","PC","A","2015",64.9,
"DNK","GRADRATE","TRY_MEN","PC","A","2005",41.3,
"DNK","GRADRATE","TRY_MEN","PC","A","2010",45.5,
"DNK","GRADRATE","TRY_MEN","PC","A","2011",46.9,
"DNK","GRADRATE","TRY_MEN","PC","A","2012",47.4,
"DNK","GRADRATE","TRY_MEN","PC","A","2013",52.3,
"DNK","GRADRATE","TRY_MEN","PC","A","2014",53.4,
"DNK","GRADRATE","TRY_MEN","PC","A","2015",54.9,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2005",65.2,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2010",71.1,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2011",68.2,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2012",67.2,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2013",72.7,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2014",75.6,
"DNK","GRADRATE","TRY_WOMEN","PC","A","2015",75.3,
"FIN","GRADRATE","TRY","PC","A","2005",43.4,
"FIN","GRADRATE","TRY","PC","A","2010",49.9,
"FIN","GRADRATE","TRY","PC","A","2011",47.6,
"FIN","GRADRATE","TRY","PC","A","2012",48.4,
"FIN","GRADRATE","TRY","PC","A","2013",49.1,
"FIN","GRADRATE","TRY","PC","A","2014",48.9,
"FIN","GRADRATE","TRY","PC","A","2015",52.6,
"FIN","GRADRATE","TRY_MEN","PC","A","2005",33.9,
"FIN","GRADRATE","TRY_MEN","PC","A","2010",42.4,
"FIN","GRADRATE","TRY_MEN","PC","A","2011",37.5,
"FIN","GRADRATE","TRY_MEN","PC","A","2012",39,
"FIN","GRADRATE","TRY_MEN","PC","A","2013",41.1,
"FIN","GRADRATE","TRY_MEN","PC","A","2014",40.6,
"FIN","GRADRATE","TRY_MEN","PC","A","2015",44.2,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2005",53.2,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2010",57.6,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2011",58.1,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2012",58.2,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2013",57.5,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2014",57.6,
"FIN","GRADRATE","TRY_WOMEN","PC","A","2015",61.4,
"FRA","GRADRATE","TRY","PC","A","2005",,"M"
"FRA","GRADRATE","TRY","PC","A","2010",,"M"
"FRA","GRADRATE","TRY","PC","A","2011",,"M"
"FRA","GRADRATE","TRY","PC","A","2012",,"M"
"FRA","GRADRATE","TRY","PC","A","2013",,"M"
"FRA","GRADRATE","TRY","PC","A","2014",,"M"
"FRA","GRADRATE","TRY","PC","A","2015",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"FRA","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"FRA","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"DEU","GRADRATE","TRY","PC","A","2005",26.4,
"DEU","GRADRATE","TRY","PC","A","2010",34.4,
"DEU","GRADRATE","TRY","PC","A","2011",,"M"
"DEU","GRADRATE","TRY","PC","A","2012",,"M"
"DEU","GRADRATE","TRY","PC","A","2013",36.2,
"DEU","GRADRATE","TRY","PC","A","2014",37.8,
"DEU","GRADRATE","TRY","PC","A","2015",38.7,
"DEU","GRADRATE","TRY_MEN","PC","A","2005",26,
"DEU","GRADRATE","TRY_MEN","PC","A","2010",33.3,
"DEU","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"DEU","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"DEU","GRADRATE","TRY_MEN","PC","A","2013",34.5,
"DEU","GRADRATE","TRY_MEN","PC","A","2014",36.1,
"DEU","GRADRATE","TRY_MEN","PC","A","2015",36.9,
"DEU","GRADRATE","TRY_WOMEN","PC","A","2005",26.8,
"DEU","GRADRATE","TRY_WOMEN","PC","A","2010",35.6,
"DEU","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"DEU","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"DEU","GRADRATE","TRY_WOMEN","PC","A","2013",38,
"DEU","GRADRATE","TRY_WOMEN","PC","A","2014",39.5,
"DEU","GRADRATE","TRY_WOMEN","PC","A","2015",40.7,
"GRC","GRADRATE","TRY","PC","A","2005",,"M"
"GRC","GRADRATE","TRY","PC","A","2010",,"M"
"GRC","GRADRATE","TRY","PC","A","2011",,"M"
"GRC","GRADRATE","TRY","PC","A","2012",,"M"
"GRC","GRADRATE","TRY","PC","A","2013",,"M"
"GRC","GRADRATE","TRY","PC","A","2014",,"M"
"GRC","GRADRATE","TRY","PC","A","2015",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"GRC","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"GRC","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"HUN","GRADRATE","TRY","PC","A","2005",,"M"
"HUN","GRADRATE","TRY","PC","A","2010",,"M"
"HUN","GRADRATE","TRY","PC","A","2011",,"M"
"HUN","GRADRATE","TRY","PC","A","2012",,"M"
"HUN","GRADRATE","TRY","PC","A","2013",,"M"
"HUN","GRADRATE","TRY","PC","A","2014",36.1,
"HUN","GRADRATE","TRY","PC","A","2015",32,
"HUN","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"HUN","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"HUN","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"HUN","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"HUN","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"HUN","GRADRATE","TRY_MEN","PC","A","2014",26.9,
"HUN","GRADRATE","TRY_MEN","PC","A","2015",25.5,
"HUN","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"HUN","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"HUN","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"HUN","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"HUN","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"HUN","GRADRATE","TRY_WOMEN","PC","A","2014",45.8,
"HUN","GRADRATE","TRY_WOMEN","PC","A","2015",38.8,
"ISL","GRADRATE","TRY","PC","A","2005",,"M"
"ISL","GRADRATE","TRY","PC","A","2010",,"M"
"ISL","GRADRATE","TRY","PC","A","2011",,"M"
"ISL","GRADRATE","TRY","PC","A","2012",,"M"
"ISL","GRADRATE","TRY","PC","A","2013",54.1,
"ISL","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"ISL","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"ISL","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"ISL","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"ISL","GRADRATE","TRY_MEN","PC","A","2013",40.7,
"ISL","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"ISL","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"ISL","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"ISL","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"ISL","GRADRATE","TRY_WOMEN","PC","A","2013",67.9,
"IRL","GRADRATE","TRY","PC","A","2005",,"M"
"IRL","GRADRATE","TRY","PC","A","2010",,"M"
"IRL","GRADRATE","TRY","PC","A","2011",,"M"
"IRL","GRADRATE","TRY","PC","A","2012",,"M"
"IRL","GRADRATE","TRY","PC","A","2013",,"M"
"IRL","GRADRATE","TRY","PC","A","2014",,"M"
"IRL","GRADRATE","TRY","PC","A","2015",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"IRL","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
